FileName,Genre,W,H,# frames,FPS,Length (s),,BB available?,Portrait?,,Train 1?,Test 1?,,Train 2?,Test 2?,,Train 3?,Test 3?,
9911___0b0d443f89644ecf8668dddf02defd3f.mp4,volleyball,480,270,293,30,9.77,,0,0,,1,0,,0,1,,0,1,
9988___e6d44e587a8b4e0191a3ea2e873854e4.mp4,volleyball,480,270,637,30,21.23,,0,0,,0,1,,1,0,,1,0,
99___41058ebcf2d044d0b268f96779acfe94.mp4,volleyball,480,270,188,30,6.27,,1,0,,1,0,,1,0,,0,1,
1019___2bd542dd8cfa4b068eddb59387d22e7c.mp4,weight,360,480,793,30,26.43,,0,1,,0,1,,1,0,,1,0,
104___5b21848b45174c68ad349705013b0430.mp4,weight,480,270,849,30,28.30,,1,0,,1,0,,1,0,,1,0,
1057___b48b750ab19146c6bcd4bd45d1153426.mp4,weight,270,480,742,30,24.73,,1,1,,0,1,,0,1,,1,0,
1120___b6c6ae88cd164500ace2aba0c8fae157.mp4,weight,480,270,657,30,21.90,,1,0,,1,0,,0,1,,1,0,
1138___64dee3bac6f34b12a13b290d986ebdba.mp4,weight,270,480,744,30,24.80,,1,1,,1,0,,1,0,,1,0,
1148___9ab9ac57e9a84d84a778633d99fffbde.mp4,weight,360,480,1174,30,39.13,,1,1,,1,0,,1,0,,0,1,
1150___d1e5beb97f9544128c91e99dc7015019.mp4,weight,360,480,201,30,6.70,,1,1,,1,0,,1,0,,1,0,
1189___c5a014832870412e84a79e4f9613fddc.mp4,weight,270,480,1382,30,46.07,,1,1,,1,0,,1,0,,1,0,
1206___6356587713654e90a8676ab7fed6da00.mp4,weight,270,480,200,30,6.67,,1,1,,1,0,,1,0,,1,0,
1229___20d4893e0d64465fa0968e8e46bc5476.mp4,weight,270,480,1264,30,42.13,,1,1,,1,0,,1,0,,1,0,
1238___5bb3470d6ad243a28635fd4ac2ff25fb.mp4,weight,480,270,794,30,26.47,,0,0,,1,0,,1,0,,1,0,
1249___2998edefcb1e4b29a55c48b6a608b846.mp4,weight,270,480,683,30,22.77,,1,1,,0,1,,1,0,,0,1,
124___036de9d076d24b6f8dfe9ccb33a60ef0.mp4,weight,270,480,468,30,15.60,,1,1,,0,1,,0,1,,1,0,
1253___9a960d5cc4414eedae4fdbbacd1f36cd.mp4,weight,270,480,463,30,15.43,,1,1,,0,1,,1,0,,1,0,
1258___97c3909429f24110beb339919b0a8d78.mp4,weight,270,480,365,30,12.17,,1,1,,1,0,,0,1,,1,0,
1264___8b0a6a98014b4cc4a31c683470d45eab.mp4,weight,270,480,250,30,8.33,,1,1,,1,0,,1,0,,0,1,
1310___f1f6c00521224f5fa4f719846dd33de7.mp4,weight,360,480,780,30,26.00,,1,1,,1,0,,1,0,,1,0,
132___cad31d0b7e5a4cc581966a65d7c38303.mp4,weight,360,480,303,30,10.10,,1,1,,1,0,,0,1,,1,0,
1347___dc206788eb4348c0a4304e4cc712abe0.mp4,weight,270,480,1041,30,34.70,,1,1,,1,0,,1,0,,0,1,
1394___968efead31dd4e65b977bb03c4ccb557.mp4,weight,270,480,186,30,6.20,,1,1,,0,1,,1,0,,1,0,
1410___4c682fa2a6874d548e3433c7c6cc2950.mp4,weight,480,270,431,30,14.37,,1,0,,1,0,,1,0,,1,0,
1418___b610e68017f042c68748a09cb92a3eb4.mp4,weight,360,480,1045,30,34.83,,1,1,,1,0,,1,0,,0,1,
1434___31ecfea5cc664d9cb0a09eb88e576e75.mp4,weight,270,480,215,30,7.17,,1,1,,0,1,,1,0,,0,1,
1454___0553211d41244879a8292d9ce969d0e7.mp4,weight,480,270,1754,30,58.47,,1,0,,1,0,,1,0,,1,0,
1468___abd6658ce4ea4225985144f89732b52a.mp4,weight,480,360,262,30,8.73,,1,0,,1,0,,0,1,,1,0,
1510___d5c26d7ab43a478eba7ab33d6b6b50f6.mp4,weight,270,480,230,30,7.67,,1,1,,0,1,,1,0,,1,0,
1544___4e6c59c6000e482d9a1618259ae3b330.mp4,weight,270,480,795,30,26.50,,1,1,,1,0,,0,1,,0,1,
1548___77958a0665944297aad62106ee524c64.mp4,weight,270,480,316,30,10.53,,1,1,,1,0,,0,1,,0,1,
1559___811ae72621ab4c6ea9192d7cb00f7aeb.mp4,weight,270,480,797,30,26.57,,1,1,,1,0,,0,1,,1,0,
1560___b7a31f12b4ac4087bde5fffa6df36faa.mp4,weight,270,480,642,30,21.40,,1,1,,1,0,,0,1,,1,0,
1562___06b9961ac08f4557a8f72e5825bd3e57.mp4,weight,270,480,766,30,25.53,,1,1,,0,1,,1,0,,0,1,
1583___7ca4bfbc5f8a4d33ada6fe80ee8c901f.mp4,weight,270,480,920,30,30.67,,1,1,,1,0,,1,0,,0,1,
15___b3f6ea0174d144b0a4c1fcc7910ec8f5.mp4,weight,270,480,777,30,25.90,,1,1,,0,1,,1,0,,1,0,
1643___92f1ae1e50da4c15b5ed39a3d50dbb54.mp4,weight,270,480,535,30,17.83,,1,1,,1,0,,1,0,,1,0,
164___83d45761e4eb46e99b4380b793ce9dca.mp4,weight,270,480,663,30,22.10,,1,1,,1,0,,0,1,,1,0,
1660___b061be5258a147948f60664914a9e4b4.mp4,weight,270,480,113,30,3.77,,1,1,,0,1,,1,0,,0,1,
1690___efeb91b5dce04d0694cbccb676b16941.mp4,weight,270,480,1218,30,40.60,,1,1,,1,0,,0,1,,1,0,
1698___a01241875a2348ec8ae0fa97f09cfbc8.mp4,weight,480,360,363,30,12.10,,1,0,,0,1,,1,0,,1,0,
1699___badfacefb69840df9be1d09c76bedef7.mp4,weight,480,360,1229,30,40.97,,1,0,,0,1,,0,1,,0,1,
1736___92c765c6dacb48c1b899fe87b9d766d6.mp4,weight,270,480,1006,30,33.53,,1,1,,0,1,,1,0,,0,1,
1770___3360036c0ccd4a4688867a5005513648.mp4,weight,270,480,700,30,23.33,,1,1,,0,1,,1,0,,1,0,
1798___60a87a2074bc49eca9aa44daa12c2b30.mp4,weight,270,480,232,30,7.73,,1,1,,1,0,,1,0,,1,0,
1827___dfa547326ddd455d9af35bfbfa62678f.mp4,weight,360,480,896,30,29.87,,1,1,,1,0,,1,0,,1,0,
1834___d19aa4d34f4e43eab0f4a884e15496cc.mp4,weight,360,480,259,30,8.63,,0,1,,1,0,,1,0,,1,0,
1854___0d355fdaa4ef451dbb1ce7da94e89eda.mp4,weight,480,270,874,30,29.13,,0,0,,1,0,,1,0,,1,0,
1879___39c6820409f84965afa6b8a4dd425265.mp4,weight,270,480,546,30,18.20,,0,1,,0,1,,1,0,,0,1,
1882___874ffa2dcc9f486b914c98be6dcc6acc.mp4,weight,270,480,303,30,10.10,,0,1,,1,0,,0,1,,0,1,
1897___d3424b0f766b4ec0b5472dd458af8c55.mp4,weight,270,480,255,30,8.50,,0,1,,1,0,,0,1,,0,1,
1904___077849a4eafb40e5973a00b0c18b8fd6.mp4,weight,270,480,401,30,13.37,,0,1,,1,0,,1,0,,1,0,
1925___a4ae9652d2f24b8d82cda4eab31d9089.mp4,weight,270,480,367,30,12.23,,0,1,,1,0,,1,0,,1,0,
1931___a39e57d5daed46568a9973eb4eea0bcc.mp4,weight,480,270,497,30,16.57,,0,0,,0,1,,1,0,,1,0,
2000___7c96adf0a9374d909b2c87ba47f9cfb6.mp4,weight,270,480,1637,30,54.57,,0,1,,1,0,,0,1,,1,0,
201___bef758182e8c4689a5d1d0dd5eaa73b8.mp4,weight,270,480,528,30,17.60,,1,1,,1,0,,0,1,,1,0,
206___6c61cd617133460aa295a8df94fc586d.mp4,weight,270,480,378,30,12.60,,1,1,,0,1,,0,1,,1,0,
209___1b4e7992eede44b785332090acd502a3.mp4,weight,270,480,1137,30,37.90,,1,1,,1,0,,1,0,,0,1,
210___872c45e3526445699133a49f2aa9e939.mp4,weight,480,270,1221,30,40.70,,1,0,,1,0,,1,0,,1,0,
218___447ace7a36c7432da66865adb596399a.mp4,weight,360,480,1215,30,40.50,,1,1,,1,0,,0,1,,1,0,
2200___f420cb88bd674db29214294474ca7633.mp4,weight,480,270,178,30,5.93,,0,0,,0,1,,1,0,,0,1,
2206___e71f01d601ad4707a20e563d9eab0924.mp4,weight,270,480,540,30,18.00,,0,1,,0,1,,1,0,,0,1,
2209___41a106bab20748c5a3f779edbec1973a.mp4,weight,360,480,875,30,29.17,,0,1,,1,0,,0,1,,1,0,
2234___363c1c723eb04a388dfc5456c8556fcd.mp4,weight,480,360,215,30,7.17,,0,0,,1,0,,1,0,,1,0,
2238___b6b0318415714e13969da23d74265062.mp4,weight,270,480,538,30,17.93,,0,1,,1,0,,0,1,,0,1,
2300___afbf6f37b0144809aecc93b73ce20812.mp4,weight,360,480,161,30,5.37,,0,1,,1,0,,1,0,,1,0,
2314___39092b42dd414a9a94c0e698baa9c526.mp4,weight,270,480,1389,30,46.30,,0,1,,1,0,,1,0,,1,0,
2359___f87086657dcc412db4daebd1d2dc76e7.mp4,weight,270,480,876,30,29.20,,0,1,,1,0,,1,0,,1,0,
2373___b2198efbe5f14f55b4e173ee13e372e9.mp4,weight,480,360,399,30,13.30,,0,0,,1,0,,1,0,,1,0,
2408___b41511e4998a4ab7b8774782f77db729.mp4,weight,270,480,111,30,3.70,,0,1,,1,0,,1,0,,0,1,
241___d30b9745c8e4406990813e0a3b1e13e1.mp4,weight,270,480,591,30,19.70,,1,1,,1,0,,1,0,,1,0,
2420___f47224cd0d794352ae068c77fda9ecaa.mp4,weight,270,480,434,30,14.47,,0,1,,1,0,,1,0,,0,1,
2427___b6729e09bb084e7da6d5bb3499d0dfc2.mp4,weight,270,480,733,30,24.43,,0,1,,1,0,,0,1,,1,0,
2437___5ef499444d734260880679f066ff7e16.mp4,weight,270,480,669,30,22.30,,0,1,,1,0,,1,0,,1,0,
2457___2993b630c5b14ee5ab683174121cb367.mp4,weight,270,480,244,30,8.13,,0,1,,1,0,,1,0,,1,0,
2474___eac21f230e7f4e99854a36f9a17f1974.mp4,weight,270,480,454,30,15.13,,0,1,,1,0,,1,0,,1,0,
2495___a1d01aac27e44488af2ac82f0429888e.mp4,weight,480,270,475,30,15.83,,0,0,,1,0,,0,1,,0,1,
2517___760d0578b0144990bb620c37896ae2ac.mp4,weight,360,480,829,30,27.63,,0,1,,0,1,,1,0,,1,0,
2565___39c975d51e1a48b38685fa1696bfa1c1.mp4,weight,270,480,484,30,16.13,,0,1,,1,0,,1,0,,0,1,
2576___da6703571b074c9192d33c6ab0b65283.mp4,weight,270,480,162,30,5.40,,0,1,,1,0,,0,1,,1,0,
2582___2f0071c5d2f441089964501f9649317c.mp4,weight,480,270,712,30,23.73,,0,0,,1,0,,1,0,,1,0,
2625___d9d42e4438e448e0903ef0ab92410b32.mp4,weight,360,480,1191,30,39.70,,0,1,,0,1,,1,0,,1,0,
2652___40ed3a61965e4dcd9a77ef70fb3b5d0e.mp4,weight,270,480,1183,30,39.43,,0,1,,1,0,,0,1,,1,0,
2654___7c368c1066cf49cda0e0c0c111ef7a69.mp4,weight,360,480,349,30,11.63,,0,1,,0,1,,0,1,,1,0,
268___5aa1353d22c54435902094206e254adc.mp4,weight,270,480,1166,30,38.87,,1,1,,0,1,,1,0,,1,0,
270___c77b1273ef21481a9d89cbe9853f7047.mp4,weight,270,480,655,30,21.83,,1,1,,0,1,,1,0,,1,0,
2733___37beadaf4f504fada72727d98a9febdf.mp4,weight,270,480,1533,30,51.10,,0,1,,1,0,,1,0,,1,0,
2746___7c13b2914b2e43b7b22108aedec6d03b.mp4,weight,360,480,718,30,23.93,,0,1,,0,1,,1,0,,0,1,
2759___157c612f1d874d03996dc3911a020387.mp4,weight,270,480,252,30,8.40,,0,1,,1,0,,1,0,,1,0,
285___ba7831c2bc2c49eaba276314420d4312.mp4,weight,270,480,1443,30,48.10,,0,1,,1,0,,0,1,,0,1,
289___8a032d863d9f404e9359b91f840c5273.mp4,weight,270,480,957,30,31.90,,1,1,,0,1,,0,1,,1,0,
327___af47766dec46455dbec10d76d0023524.mp4,weight,272,480,451,30,15.03,,1,1,,1,0,,1,0,,0,1,
331___c6de7bd9043c44abaa0bf395d11860d9.mp4,weight,270,480,586,30,19.53,,1,1,,1,0,,1,0,,0,1,
355___5683be614d3c464a9593267cc7ce438e.mp4,weight,270,480,1016,30,33.87,,1,1,,1,0,,1,0,,1,0,
362___037d7a497d444abf9c54d74dfb75e948.mp4,weight,360,480,121,30,4.03,,0,1,,1,0,,1,0,,1,0,
382___9a6506e4a99c433d94c5e02b44c1493b.mp4,weight,270,480,863,30,28.77,,1,1,,1,0,,1,0,,1,0,
383___ea298464df974662be28ba2ab0f49f84.mp4,weight,270,480,958,30,31.93,,1,1,,1,0,,1,0,,1,0,
450___c9d45d914d0049cab333b99c280f23a4.mp4,weight,480,270,1351,30,45.03,,1,0,,0,1,,0,1,,1,0,
503___8dbf60cb6e784ae68ac9c5431da52b54.mp4,weight,270,480,536,30,17.87,,1,1,,1,0,,1,0,,0,1,
508___eace713113064ec8866fdfdb4f9d4e1e.mp4,weight,270,480,307,30,10.23,,1,1,,1,0,,1,0,,1,0,
523___36b0070008bc44faa94333e8a3ec9306.mp4,weight,480,270,602,30,20.07,,1,0,,0,1,,1,0,,1,0,
556___fec6d1947ad7479aa18b47949148a497.mp4,weight,270,480,797,30,26.57,,1,1,,1,0,,0,1,,1,0,
605___e67c1ba6233240dd8c49b17a5fe1d368.mp4,weight,270,480,629,30,20.97,,1,1,,1,0,,1,0,,0,1,
609___1981ff4e6a97464d916110ea0ce8c851.mp4,weight,480,288,1356,30,45.20,,1,0,,1,0,,1,0,,1,0,
62___6f39d043fa7a41d780b129d9bceb66cc.mp4,weight,270,480,824,30,27.47,,1,1,,0,1,,1,0,,0,1,
645___1cef1ab45cdd49f6af8f36c04fe15e57.mp4,weight,270,480,524,30,17.47,,1,1,,1,0,,1,0,,1,0,
651___c1d71fc39f844c838801bd3ec40d91e4.mp4,weight,270,480,1116,30,37.20,,1,1,,1,0,,1,0,,1,0,
661___a4528259f48b410693e4ca1c25eccf2b.mp4,weight,270,480,406,30,13.53,,1,1,,0,1,,0,1,,1,0,
675___908eb2f6fa53461ba00ba7cf97d40652.mp4,weight,270,480,1577,30,52.57,,1,1,,1,0,,1,0,,0,1,
67___849dd6800cc745338cd5ce328def2a1c.mp4,weight,270,480,624,30,20.80,,1,1,,1,0,,1,0,,1,0,
751___389250cb6c334924b3e78dc20c8f2b5f.mp4,weight,360,480,776,30,25.87,,1,1,,1,0,,0,1,,0,1,
767___90225bbda1f34c3885e1ee2930d87fd4.mp4,weight,270,480,279,30,9.30,,1,1,,0,1,,1,0,,1,0,
782___b2bd0b164da34da69c01641cda4d6f4f.mp4,weight,270,480,324,30,10.80,,1,1,,1,0,,0,1,,1,0,
799___79c228a958674fd19abfe531c170e01a.mp4,weight,270,480,216,30,7.20,,1,1,,0,1,,1,0,,0,1,
80___da7b820b135b47a988a1925f270bc430.mp4,weight,270,480,446,30,14.87,,1,1,,1,0,,1,0,,1,0,
817___b4f6b9dee9c744a880153953ec0fba72.mp4,weight,270,480,721,30,24.03,,1,1,,1,0,,1,0,,1,0,
845___56eed40b108c4f76abf6994417b38342.mp4,weight,270,480,549,30,18.30,,1,1,,0,1,,0,1,,0,1,
847___260674bde6bb4a4693d7ca23a265b83e.mp4,weight,270,480,159,30,5.30,,1,1,,1,0,,1,0,,1,0,
904___f11eba7b0c2645e5a3a36352d4791ca5.mp4,weight,270,480,208,30,6.93,,1,1,,1,0,,1,0,,1,0,
908___548324ef46ae4572af67a0f0ef9f3aa1.mp4,weight,270,480,1595,30,53.17,,1,1,,0,1,,0,1,,1,0,
966___9cab5533b0ab47e799c7aee2706be1b3.mp4,weight,270,480,699,30,23.30,,1,1,,1,0,,1,0,,1,0,
970___ef572cd417684bc6be929e3253f4fbe2.mp4,weight,270,480,1502,30,50.07,,1,1,,1,0,,1,0,,1,0,
980___c3cdc00711ef44fe9580aabdb99b644f.mp4,weight,270,480,277,30,9.23,,1,1,,1,0,,0,1,,0,1,
984___ccafbb2605d14e32a6d362e5ba9e5ffe.mp4,weight,270,480,556,30,18.53,,1,1,,0,1,,1,0,,1,0,
101001208___2fbe24af044a4d01821a60a685293f2b.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,0,1,
1010020731___c4e44f7580364e4eb99a4936f407186d.mp4,wrestling,288,480,554,30,18.47,,0,1,,0,1,,1,0,,1,0,
1010023852___c8e187879a0c4d6881cebf69332e78d1.mp4,wrestling,270,480,1800,30,60.00,,0,1,,1,0,,1,0,,1,0,
1010028161___b61acd8277d8474595f849d039b02b6d.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,1,0,,1,0,
1010031395___3ae4288ae4e14353a9df0c72c222b45a.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,1,0,
1010031580___1cb5b2a693b9453a86db778b4ed6416c.mp4,wrestling,480,270,273,30,9.10,,0,0,,1,0,,0,1,,0,1,
101003172___0a4a601f89e44adfb92e3d4c1ccd06ae.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,1,0,
1010031919___d5a4118eb0584187aa6e561c8f93f974.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,0,1,
101003363___820fc006ff084045b34d0fed75bc6e3e.mp4,wrestling,480,270,1655,30,55.17,,0,0,,1,0,,1,0,,1,0,
1010040176___0b716f3459af48bcabbc5b0ae38d8671.mp4,wrestling,480,270,1327,30,44.23,,0,0,,1,0,,1,0,,1,0,
1010040471___1569a33528f7498589814ced31aa6dcc.mp4,wrestling,480,360,960,16,60.00,,0,0,,0,1,,0,1,,0,1,
1010040560___247c4d5aafdb4268a83a158597153be9.mp4,wrestling,480,270,1440,24,60.00,,0,0,,1,0,,0,1,,1,0,
1010040778___0c839040cc444286898036c7acafef53.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,1,0,,1,0,
1010041993___321d812d13a74450ae362b374ed7a192.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,1,0,,0,1,
1010042585___2c11daf6cdcc453f8042e99fecc477d2.mp4,wrestling,270,480,557,30,18.57,,0,1,,0,1,,1,0,,1,0,
1010042800___04ecef5a70ed4495be194e10d8edc386.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,1,0,
1010043304___a609b48dfa33483cba2fd4673226b578.mp4,wrestling,480,270,1496,30,49.87,,0,0,,1,0,,1,0,,1,0,
1010044232___b4b04451d6a74044a4e829e23d0775df.mp4,wrestling,480,270,879,30,29.30,,0,0,,1,0,,1,0,,1,0,
1010044314___321b4dfaf94b48fe82f06e85a067d15c.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,1,0,
1010044380___789e88bae2ed472fa8f388264b36da48.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,1,0,,1,0,
1010045104___bdf17dff043c45148df21abdf87e848f.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,1,0,
1010047220___f1fb10b97df44f43ba1d7d87f09cf513.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,1,0,,1,0,
1010047267___5fa3cf7b195a43029b3b584976f929e8.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,1,0,
1010047647___ddba27143de0439791f8a8533f54bac9.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,0,1,
1010047996___5ae09a21f1c6495e939f0ee971f0b9b0.mp4,wrestling,480,270,238,30,7.93,,0,0,,1,0,,0,1,,1,0,
1010048666___88090c1671344c35bd854801295af628.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,0,1,,1,0,
1010049417___705de1f7395c48f2bf7566a6331ac0fa.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,1,0,
1010050146___64792cbfce354385bd5eb844a7c4bc80.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,1,0,,1,0,
1010050457___818e8d7765604a339cb091baa9c5e80e.mp4,wrestling,270,480,1800,30,60.00,,0,1,,1,0,,0,1,,1,0,
1010050692___7a54d336bd3548a08a0c35f5ba815614.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,0,1,
1010051133___7c497f263eb64189a62f5f302452f2e4.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,1,0,,1,0,
1010051140___49d7cd575aa74b3c9bef885cdc29a578.mp4,wrestling,480,270,653,30,21.77,,0,0,,0,1,,1,0,,1,0,
1010052149___ef27fe78a1cd4118b325afde1a4da32e.mp4,wrestling,480,270,1782,30,59.40,,0,0,,0,1,,0,1,,0,1,
1010052325___d1ab7bfc6c4b4bef89ac20d8056ceffd.mp4,wrestling,480,270,1718,30,57.27,,0,0,,1,0,,1,0,,1,0,
1010052384___cbcac088e7254290bd2ab96e03c8148b.mp4,wrestling,480,270,1399,24,58.29,,0,0,,1,0,,1,0,,0,1,
1010052905___a39061f4906244c88ab749c7e1e31f30.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,1,0,,1,0,
1010053007___f98a961d912342cb95a6b3657538e7c0.mp4,wrestling,480,270,1197,30,39.90,,0,0,,0,1,,0,1,,1,0,
1010053030___84d06862681545158dd159917eebc8c1.mp4,wrestling,480,270,1672,30,55.73,,0,0,,1,0,,1,0,,1,0,
1010053294___b62874c529894870b7694f6d2b755c1f.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,1,0,,0,1,
1010053315___5e05fb660c224fd6b41df0cb582d60b2.mp4,wrestling,480,270,1028,30,34.27,,0,0,,1,0,,0,1,,1,0,
1010053372___cb5f2cbade404aab96f32fdb7affc582.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,0,1,
1010053470___c5e17b4400d04a28bc327d5055e95615.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,1,0,
1010053474___54dd3258684149eaaf5764db427dbc5f.mp4,wrestling,270,480,1800,30,60.00,,0,1,,1,0,,1,0,,0,1,
1010054001___257af8bba750444fb800c989a058ed73.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,0,1,
1010054519___af19455d909b460f95c925778697fe8a.mp4,wrestling,480,270,1560,26.000026,60.00,,0,0,,1,0,,1,0,,1,0,
101005478___c8029ad1a6d84d7bb6cc0a9e0ee07337.mp4,wrestling,270,480,1440,24,60.00,,0,1,,1,0,,0,1,,1,0,
1010054868___002e3dd7f83742bb85bc1dd47e273ae1.mp4,wrestling,480,270,473,30,15.77,,0,0,,0,1,,1,0,,0,1,
1010056458___a2b6b28e7ec342379603cca14dd51646.mp4,wrestling,480,270,1408,30,46.93,,0,0,,0,1,,1,0,,1,0,
1010056642___2a75cf8e9df6492cb2d5de575410b62c.mp4,wrestling,480,270,1440,24,60.00,,0,0,,1,0,,1,0,,1,0,
1010056683___68309113ccdb4496bfab1f0f2d91780c.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,0,1,
101005820___acfc394e352c425ab09773ac1b7b3403.mp4,wrestling,270,480,1800,30,60.00,,0,1,,1,0,,1,0,,1,0,
1010058280___2e32397279144f25a3cbf88309ca950f.mp4,wrestling,270,480,1740,28.99904013,60.00,,0,1,,1,0,,1,0,,0,1,
1010058608___26588ae14e134a7fbc93892668775128.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,1,0,
1010059551___78c0d247efd74e9ab4660e907fad34a7.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,0,1,
1010060512___d6b4053beb84421497244e42b21e878b.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,1,0,
1010060587___90cf01519f4a4b0983131994ad7343de.mp4,wrestling,480,270,1440,24,60.00,,0,0,,1,0,,1,0,,1,0,
1010061280___a9764a2b158141d5a4f7d21ef8f8e9da.mp4,wrestling,270,480,1800,30,60.00,,0,1,,1,0,,1,0,,1,0,
1010061352___dd8a7054892e4c5a93d3968ca3257624.mp4,wrestling,480,270,1509,30,50.30,,0,0,,1,0,,1,0,,1,0,
1010061561___c2029b7953ea40c389fb886fd3ce4e8f.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,1,0,
1010062045___a2383d195b65496a92aac20d9e9f9d9d.mp4,wrestling,270,480,1800,30,60.00,,0,1,,0,1,,0,1,,1,0,
1010062057___3ca3b9888a8e49409c22f0b506cf8872.mp4,wrestling,480,270,347,30,11.57,,0,0,,1,0,,1,0,,1,0,
1010062583___4c3a6634db73405f899edebba69ed9bf.mp4,wrestling,270,480,1800,30,60.00,,0,1,,0,1,,1,0,,1,0,
1010062711___c64be3b25f1e4856aef2f0bbf5b6753f.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,0,1,
1010062717___60027930cf1d4638b424b41786e28006.mp4,wrestling,480,270,1800,30,60.00,,0,0,,0,1,,1,0,,1,0,
1010062894___24c6f958e3384c04894ddcc59ff01414.mp4,wrestling,270,480,1800,30,60.00,,0,1,,0,1,,1,0,,0,1,
1010063009___67189178786d47b88f3211a92c051064.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,0,1,
1010063742___0bbab01899d94c71a32062c9e99c3d01.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,1,0,
1010064486___0a75500149c0415c9634cd394be60372.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,1,0,
1010064778___fd381aa0c14e423090b10a58a40826e4.mp4,wrestling,270,480,1800,30,60.00,,0,1,,1,0,,1,0,,0,1,
1010065014___71ff19fafb12462abd3620ff14b9fc9f.mp4,wrestling,270,480,1740,28.99904013,60.00,,0,1,,0,1,,0,1,,0,1,
1010065704___17c112db96dd4c6dbf600ffd407edc54.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,1,0,
1010065795___a1a0c9ea860e4cb388d636495aa82716.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,1,0,
1010066085___07aa77d079804fa4b0ad268ae4d45a75.mp4,wrestling,480,270,751,30,25.03,,0,0,,1,0,,1,0,,1,0,
1010067029___84c7354f3c174540802c80c3d65c31ae.mp4,wrestling,270,480,1800,30,60.00,,0,1,,1,0,,1,0,,1,0,
1010067200___95c0dcb65724426d871fa64197b7b871.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,0,1,,1,0,
1010067939___ee2637fa740443b391277bb35dde688c.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,1,0,
1010068015___b3f245a2f04647128c51e0098fe123cd.mp4,wrestling,480,270,1800,30,60.00,,0,0,,1,0,,1,0,,1,0,
1043___f216d6005ee54bfaaf17fc30fceb7cf1.mp4,wrestling,480,270,736,30,24.53,,0,0,,1,0,,1,0,,1,0,
10644___20581145ec4b48018d4bcc5b1aaba05b.mp4,wrestling,480,270,804,30,26.80,,0,0,,1,0,,0,1,,0,1,
11441___7cf2cac0a7824b98a3f43bd60342f29c.mp4,wrestling,480,270,362,30,12.07,,1,0,,0,1,,1,0,,1,0,
11746___8205fc6835b84ce88df5d42596b27255.mp4,wrestling,480,270,337,30,11.23,,0,0,,1,0,,1,0,,0,1,
16508___a988b67e8ff7446ca9e955fb79536e59.mp4,wrestling,480,270,756,30,25.20,,1,0,,1,0,,1,0,,1,0,
1673___077ecb6de2f04d1d9b0bc1e2492ed4cf.mp4,wrestling,480,270,732,30,24.40,,0,0,,0,1,,1,0,,1,0,
17652___0ad1d2fc1e56432ca51ea29e3bef9a80.mp4,wrestling,480,270,920,30,30.67,,0,0,,1,0,,0,1,,1,0,
